TransactionID,Date,CustomerID,Age,Gender,Location,ProductID,Category,Quantity,UnitPrice,PaymentType,PromotionApplied,DiscountAmount,GiftWrap,Event,CustomerSatisfaction,ReturnFlag
4232,17-12-2019,56,69,Male,City_3,985,Clothing,2,68.88182128,Debit Card,TRUE,0,FALSE,None,5,FALSE
4233,22-11-2020,75,47,Male,City_11,517,Electronics,5,75.65322504,Cash,TRUE,37.82661252,FALSE,Black Friday,3,TRUE
4234,13-12-2021,499,50,Female,City_2,655,Clothing,2,69.87418492,Credit Card,TRUE,0,FALSE,None,3,FALSE
4235,30-12-2021,33,26,Female,City_15,577,Decorations,2,40.78214299,Cash,FALSE,0,FALSE,Christmas Market,2,TRUE
4236,26-11-2023,347,46,Female,City_8,376,Decorations,2,68.48813724,Credit Card,FALSE,13.69762745,FALSE,Black Friday,3,FALSE
4237,29-12-2020,361,23,Male,City_3,33,Toys,1,72.33433806,Credit Card,FALSE,0,FALSE,None,3,TRUE
4238,16-12-2020,235,61,Female,City_14,290,Toys,1,68.00165374,Debit Card,FALSE,0,FALSE,Christmas Market,4,FALSE
4239,31-12-2023,308,46,Female,City_10,807,Electronics,2,76.48563416,Debit Card,TRUE,15.29712683,TRUE,Black Friday,4,FALSE
4240,20-12-2022,100,49,Male,City_1,541,Decorations,1,68.38122052,Credit Card,TRUE,0,FALSE,Christmas Market,5,FALSE
4241,15-11-2023,431,53,Other,City_15,80,Food,2,67.57331272,Credit Card,TRUE,0,FALSE,None,4,FALSE
4242,02-11-2018,245,52,Male,City_6,491,Clothing,3,60.28309717,Online Payment,FALSE,0,TRUE,None,4,TRUE
4243,23-11-2020,73,19,Female,City_17,591,Electronics,2,85.8876483,Online Payment,TRUE,17.17752966,FALSE,Black Friday,3,FALSE
4244,18-12-2020,150,61,Other,City_16,908,Clothing,4,11.42414272,Debit Card,TRUE,0,FALSE,Christmas Market,3,TRUE
4245,24-12-2021,384,53,Other,City_13,116,Decorations,1,30.05285788,Credit Card,TRUE,3.005285788,FALSE,Black Friday,4,TRUE
4246,19-12-2022,110,44,Male,City_17,321,Food,1,54.91758362,Credit Card,TRUE,0,TRUE,None,2,FALSE
4247,18-11-2018,183,18,Male,City_3,678,Clothing,2,33.83792085,Debit Card,TRUE,6.767584171,FALSE,Black Friday,4,TRUE
4248,24-12-2023,425,51,Female,City_3,368,Toys,3,52.42129899,Debit Card,TRUE,0,FALSE,Christmas Market,2,TRUE
4249,16-12-2023,420,70,Male,City_4,525,Toys,3,77.34094343,Credit Card,FALSE,0,TRUE,Christmas Market,5,TRUE
4250,01-11-2020,388,37,Other,City_20,853,Food,2,91.71726361,Online Payment,FALSE,0,FALSE,None,5,TRUE
4251,14-12-2023,295,34,Other,City_12,680,Decorations,4,72.39085909,Cash,FALSE,0,TRUE,Christmas Market,1,TRUE
4252,06-12-2020,471,25,Female,City_19,762,Food,4,24.61101913,Debit Card,TRUE,0,FALSE,Christmas Market,4,FALSE
4253,20-11-2021,167,44,Other,City_12,905,Clothing,5,76.83643536,Debit Card,FALSE,0,TRUE,None,2,FALSE
4254,18-12-2019,379,26,Female,City_10,275,Decorations,4,57.0245537,Credit Card,TRUE,0,TRUE,None,1,TRUE
4255,02-11-2022,265,44,Male,City_1,301,Food,5,33.60523758,Credit Card,FALSE,16.80261879,FALSE,Black Friday,3,TRUE
4256,30-12-2019,420,25,Male,City_4,285,Food,3,74.89588626,Debit Card,FALSE,0,FALSE,None,5,FALSE
4257,27-12-2019,442,67,Male,City_9,738,Electronics,4,30.6811593,Credit Card,FALSE,0,FALSE,Christmas Market,1,FALSE
4258,23-11-2022,426,34,Female,City_7,832,Decorations,2,37.68138549,Credit Card,FALSE,7.536277098,TRUE,Black Friday,4,FALSE
4259,27-11-2023,254,59,Male,City_18,282,Decorations,5,69.3170489,Cash,TRUE,34.65852445,FALSE,Black Friday,2,TRUE
4260,22-11-2020,9,65,Female,City_14,151,Food,5,91.52134156,Online Payment,TRUE,45.76067078,TRUE,Black Friday,1,TRUE
4261,12-11-2018,443,51,Male,City_8,286,Toys,5,76.38888068,Credit Card,TRUE,38.19444034,TRUE,Black Friday,3,FALSE
4262,02-12-2023,334,50,Female,City_10,635,Decorations,3,15.06789178,Credit Card,FALSE,4.520367534,FALSE,Black Friday,3,FALSE
4263,03-12-2022,11,69,Other,City_20,172,Clothing,5,39.80370407,Cash,TRUE,0,FALSE,None,1,TRUE
4264,28-11-2020,155,45,Female,City_17,573,Electronics,2,69.31234848,Debit Card,FALSE,13.8624697,FALSE,Black Friday,2,FALSE
4265,03-12-2023,218,23,Male,City_18,879,Electronics,3,47.04154879,Cash,TRUE,0,FALSE,Christmas Market,4,TRUE
4266,24-12-2021,454,62,Female,City_16,352,Decorations,1,94.67940584,Cash,TRUE,0,TRUE,Christmas Market,4,FALSE
4267,31-12-2022,176,39,Male,City_15,447,Toys,5,40.54464895,Debit Card,TRUE,20.27232448,TRUE,Black Friday,3,TRUE
4268,14-12-2019,317,45,Male,City_2,822,Decorations,4,99.40339163,Credit Card,TRUE,39.76135665,TRUE,Black Friday,5,FALSE
4269,25-12-2021,340,23,Male,City_20,814,Electronics,3,95.77278474,Cash,FALSE,0,TRUE,None,5,TRUE
4270,19-11-2018,244,36,Other,City_13,38,Food,5,77.23257206,Credit Card,FALSE,0,TRUE,Christmas Market,4,TRUE
4271,24-12-2018,252,49,Male,City_19,939,Clothing,4,78.55550556,Cash,TRUE,0,FALSE,None,4,FALSE
4272,23-12-2023,378,28,Female,City_6,556,Toys,5,37.34077911,Online Payment,FALSE,18.67038955,TRUE,Black Friday,4,FALSE
4273,02-12-2021,484,42,Male,City_13,765,Clothing,4,12.14117734,Credit Card,TRUE,0,FALSE,None,5,TRUE
4274,17-12-2020,384,24,Male,City_9,632,Clothing,3,24.21286203,Credit Card,TRUE,0,FALSE,Christmas Market,2,FALSE
4275,05-12-2019,19,60,Male,City_14,201,Food,2,55.35806178,Cash,TRUE,0,FALSE,Christmas Market,3,FALSE
4276,12-11-2019,354,59,Female,City_7,524,Food,3,23.38251754,Cash,FALSE,0,FALSE,None,5,FALSE
4277,14-12-2021,5,67,Male,City_18,334,Decorations,5,11.03345827,Online Payment,TRUE,0,FALSE,None,4,FALSE
4278,31-12-2020,104,35,Female,City_16,146,Clothing,4,79.43116634,Online Payment,TRUE,31.77246654,TRUE,Black Friday,1,FALSE
4279,25-12-2022,176,43,Female,City_5,152,Electronics,2,87.62661758,Credit Card,TRUE,0,FALSE,None,3,TRUE
4280,22-12-2020,431,66,Female,City_12,199,Electronics,5,50.30926995,Online Payment,TRUE,25.15463498,FALSE,Black Friday,5,FALSE
4281,30-12-2018,271,51,Female,City_11,273,Clothing,3,98.02063268,Credit Card,FALSE,0,TRUE,None,2,FALSE
4282,06-12-2019,245,30,Male,City_5,147,Clothing,4,69.23774673,Cash,TRUE,27.69509869,TRUE,Black Friday,1,TRUE
4283,10-12-2022,121,64,Male,City_10,19,Food,3,71.85373148,Credit Card,TRUE,0,TRUE,Christmas Market,4,TRUE
4284,11-11-2018,446,53,Female,City_18,734,Electronics,3,71.4011024,Online Payment,TRUE,0,TRUE,None,5,FALSE
4285,20-11-2022,70,57,Male,City_13,226,Decorations,1,13.34910683,Online Payment,TRUE,0,FALSE,Christmas Market,5,TRUE
4286,09-11-2021,97,64,Female,City_9,370,Decorations,4,31.64196828,Online Payment,TRUE,12.65678731,TRUE,Black Friday,5,TRUE
4287,03-11-2022,441,36,Female,City_13,317,Toys,3,62.17791293,Cash,TRUE,0,TRUE,None,5,TRUE
4288,06-11-2022,131,29,Male,City_19,377,Clothing,1,74.13119319,Cash,FALSE,0,TRUE,Christmas Market,4,FALSE
4289,31-12-2018,474,27,Other,City_16,481,Decorations,5,58.13070414,Credit Card,TRUE,0,FALSE,Christmas Market,1,FALSE
4290,29-11-2021,447,60,Male,City_2,697,Electronics,4,51.66375304,Debit Card,FALSE,20.66550122,FALSE,Black Friday,4,FALSE
4291,28-11-2019,146,50,Female,City_19,473,Electronics,3,89.1281176,Online Payment,TRUE,26.73843528,TRUE,Black Friday,2,TRUE
4292,08-12-2022,22,20,Female,City_9,601,Toys,4,15.5776049,Online Payment,TRUE,6.231041961,TRUE,Black Friday,2,TRUE
4293,29-12-2023,294,29,Male,City_13,5,Toys,2,59.21003212,Online Payment,TRUE,0,TRUE,Christmas Market,4,TRUE
4294,17-12-2022,492,56,Male,City_1,48,Electronics,3,73.34247275,Cash,FALSE,0,FALSE,Christmas Market,2,FALSE
4295,07-12-2023,386,32,Male,City_18,892,Electronics,3,26.60244922,Debit Card,FALSE,0,FALSE,Christmas Market,5,TRUE
4296,19-12-2020,459,33,Male,City_17,213,Decorations,5,48.39997123,Credit Card,TRUE,0,TRUE,None,1,TRUE
4297,12-11-2020,380,20,Male,City_14,301,Clothing,2,37.28743174,Online Payment,TRUE,0,TRUE,None,4,FALSE
4298,14-12-2021,222,42,Male,City_19,833,Electronics,3,39.49916007,Debit Card,TRUE,0,TRUE,Christmas Market,1,FALSE
4299,05-11-2019,1,43,Other,City_4,699,Clothing,4,48.19595592,Cash,TRUE,0,FALSE,Christmas Market,1,TRUE
4300,01-11-2022,109,66,Female,City_8,545,Electronics,3,16.41315619,Debit Card,TRUE,0,FALSE,Christmas Market,1,TRUE
4301,29-11-2018,317,50,Female,City_14,830,Electronics,5,34.0660282,Online Payment,TRUE,17.0330141,FALSE,Black Friday,1,TRUE
4302,27-12-2023,447,59,Female,City_6,287,Food,1,35.42088451,Online Payment,TRUE,3.542088451,FALSE,Black Friday,4,FALSE
4303,23-11-2020,343,59,Other,City_6,748,Toys,4,38.88152546,Online Payment,FALSE,15.55261019,FALSE,Black Friday,3,TRUE
4304,17-11-2020,30,33,Female,City_13,293,Toys,2,89.86213793,Credit Card,FALSE,0,TRUE,Christmas Market,2,TRUE
4305,21-12-2018,115,45,Female,City_7,944,Decorations,2,43.04534255,Online Payment,TRUE,8.60906851,FALSE,Black Friday,2,TRUE
4306,26-11-2021,256,27,Male,City_7,993,Electronics,5,89.70479299,Debit Card,FALSE,44.8523965,FALSE,Black Friday,3,FALSE
4307,04-11-2023,249,43,Other,City_19,940,Food,4,31.69222743,Credit Card,TRUE,12.67689097,TRUE,Black Friday,4,FALSE
4308,01-11-2022,404,34,Other,City_15,935,Electronics,2,81.09314446,Debit Card,FALSE,0,TRUE,Christmas Market,1,FALSE
4309,01-11-2020,274,36,Male,City_2,527,Food,4,61.49187473,Cash,TRUE,0,TRUE,None,1,FALSE
4310,16-12-2018,304,38,Other,City_13,387,Clothing,1,27.52589278,Credit Card,FALSE,0,FALSE,Christmas Market,5,FALSE
4311,05-11-2021,135,35,Other,City_3,372,Toys,5,68.51523778,Debit Card,FALSE,0,TRUE,Christmas Market,4,TRUE
4312,30-12-2019,69,70,Female,City_13,161,Toys,4,98.75706279,Debit Card,TRUE,0,TRUE,None,3,TRUE
4313,04-11-2021,381,70,Other,City_1,149,Electronics,4,69.30370201,Online Payment,TRUE,0,TRUE,None,4,FALSE
4314,11-11-2020,259,38,Female,City_5,964,Food,5,87.38723402,Cash,TRUE,43.69361701,FALSE,Black Friday,2,FALSE
4315,17-11-2020,64,43,Female,City_17,313,Toys,3,86.29672168,Cash,FALSE,0,TRUE,Christmas Market,3,FALSE
4316,01-12-2018,25,37,Female,City_19,473,Toys,2,17.7938757,Credit Card,FALSE,3.55877514,FALSE,Black Friday,4,FALSE
4317,21-11-2020,226,18,Male,City_16,90,Clothing,1,31.87102502,Debit Card,TRUE,3.187102502,FALSE,Black Friday,2,FALSE
4318,16-12-2019,359,70,Male,City_5,399,Decorations,2,75.43268043,Cash,TRUE,15.08653609,TRUE,Black Friday,2,FALSE
4319,08-11-2019,21,26,Female,City_3,221,Clothing,4,49.89166061,Online Payment,TRUE,0,TRUE,None,3,TRUE
4320,02-12-2022,277,37,Male,City_13,440,Food,3,54.4118714,Online Payment,FALSE,16.32356142,FALSE,Black Friday,1,FALSE
4321,07-12-2021,161,23,Other,City_11,669,Food,5,42.03223586,Cash,FALSE,0,FALSE,Christmas Market,1,TRUE
4322,02-12-2019,164,70,Male,City_15,631,Toys,3,84.54041823,Credit Card,TRUE,25.36212547,TRUE,Black Friday,2,TRUE
4323,30-11-2022,107,70,Other,City_3,728,Electronics,1,28.17542957,Debit Card,FALSE,0,TRUE,Christmas Market,2,FALSE
4324,08-12-2023,209,47,Female,City_7,144,Decorations,2,48.64640535,Credit Card,TRUE,0,FALSE,Christmas Market,3,TRUE
4325,01-12-2020,147,27,Male,City_6,436,Toys,4,79.24383566,Credit Card,TRUE,31.69753426,TRUE,Black Friday,3,FALSE
4326,20-11-2022,435,29,Male,City_14,83,Clothing,1,40.12639661,Credit Card,FALSE,4.012639661,FALSE,Black Friday,1,FALSE
4327,14-11-2021,401,37,Female,City_17,761,Food,2,65.45353287,Debit Card,TRUE,0,FALSE,Christmas Market,2,FALSE
4328,26-12-2023,472,56,Other,City_11,490,Electronics,5,36.86334316,Debit Card,TRUE,0,FALSE,Christmas Market,3,TRUE
4329,25-11-2019,177,23,Male,City_20,477,Toys,2,19.52663456,Cash,FALSE,3.905326912,FALSE,Black Friday,1,FALSE
4330,09-12-2021,492,58,Female,City_9,296,Food,2,32.41637821,Debit Card,FALSE,0,TRUE,None,5,FALSE
4331,27-12-2021,226,62,Female,City_11,439,Electronics,1,14.71359563,Online Payment,TRUE,0,TRUE,Christmas Market,1,FALSE
4332,25-11-2023,152,66,Female,City_7,580,Decorations,5,80.43037037,Credit Card,TRUE,40.21518519,FALSE,Black Friday,5,TRUE
4333,20-11-2023,202,67,Other,City_3,196,Toys,2,47.61603979,Credit Card,FALSE,9.523207958,FALSE,Black Friday,3,FALSE
4334,30-11-2019,136,49,Male,City_11,863,Toys,2,39.08609968,Debit Card,FALSE,0,FALSE,None,3,TRUE
4335,11-12-2022,400,29,Other,City_1,19,Toys,1,60.8800419,Online Payment,FALSE,0,FALSE,Christmas Market,5,FALSE
4336,29-11-2019,174,35,Male,City_4,274,Decorations,4,80.33366672,Online Payment,FALSE,32.13346669,TRUE,Black Friday,2,TRUE
4337,22-11-2022,308,31,Male,City_7,217,Toys,5,35.4991836,Cash,TRUE,0,TRUE,Christmas Market,1,FALSE
4338,15-12-2021,437,62,Female,City_18,630,Clothing,1,61.39657539,Online Payment,TRUE,0,TRUE,Christmas Market,4,TRUE
4339,02-12-2023,336,62,Other,City_16,291,Decorations,2,83.46209172,Debit Card,TRUE,0,TRUE,Christmas Market,1,TRUE
4340,07-11-2022,221,35,Male,City_14,80,Electronics,5,34.05816471,Cash,TRUE,0,FALSE,Christmas Market,5,TRUE
4341,16-11-2018,356,62,Male,City_16,997,Decorations,2,48.11482835,Online Payment,TRUE,0,FALSE,None,4,FALSE
4342,23-12-2021,52,54,Female,City_19,666,Food,5,98.9439673,Credit Card,TRUE,0,FALSE,Christmas Market,2,FALSE
4343,09-11-2018,233,54,Other,City_18,399,Electronics,4,19.130103,Credit Card,FALSE,0,FALSE,Christmas Market,5,TRUE
4344,08-12-2021,221,47,Male,City_16,475,Electronics,5,97.31610105,Cash,FALSE,48.65805052,FALSE,Black Friday,4,FALSE
4345,02-11-2019,91,23,Female,City_7,866,Food,3,41.01489295,Debit Card,FALSE,0,TRUE,Christmas Market,2,TRUE
4346,30-11-2023,216,45,Female,City_12,705,Electronics,3,80.68238928,Credit Card,TRUE,24.20471678,TRUE,Black Friday,2,TRUE
4347,27-11-2019,464,33,Other,City_12,836,Toys,5,56.12885306,Debit Card,TRUE,28.06442653,TRUE,Black Friday,1,FALSE
4348,28-11-2019,374,57,Female,City_3,240,Electronics,2,37.92456742,Online Payment,TRUE,7.584913483,TRUE,Black Friday,5,FALSE
4349,29-12-2023,493,67,Other,City_8,212,Toys,3,66.80294329,Debit Card,TRUE,0,FALSE,None,3,TRUE
4350,26-11-2019,285,67,Female,City_5,838,Electronics,5,41.59998377,Credit Card,TRUE,20.79999188,FALSE,Black Friday,1,FALSE
4351,09-12-2018,498,33,Male,City_2,971,Electronics,3,22.81661785,Credit Card,TRUE,0,TRUE,Christmas Market,3,FALSE
4352,27-11-2021,335,30,Other,City_4,6,Clothing,1,63.97146911,Online Payment,FALSE,6.397146911,TRUE,Black Friday,1,FALSE
4353,22-12-2020,90,56,Other,City_20,440,Clothing,3,27.54275853,Cash,FALSE,0,FALSE,Christmas Market,1,TRUE
4354,16-11-2023,68,25,Female,City_5,294,Electronics,4,33.31410745,Debit Card,FALSE,0,FALSE,Christmas Market,1,FALSE
4355,19-12-2022,73,43,Male,City_10,487,Food,2,77.44103062,Cash,FALSE,0,TRUE,Christmas Market,5,FALSE
4356,14-11-2019,69,58,Female,City_20,431,Toys,4,24.29382865,Cash,TRUE,0,TRUE,Christmas Market,5,FALSE
4357,06-11-2018,59,50,Male,City_7,880,Clothing,2,46.24097254,Online Payment,FALSE,9.248194507,TRUE,Black Friday,3,TRUE
4358,10-11-2019,322,48,Female,City_19,752,Decorations,4,81.80809523,Credit Card,TRUE,32.72323809,TRUE,Black Friday,1,TRUE
4359,16-12-2018,494,34,Other,City_19,527,Clothing,3,10.1617252,Credit Card,TRUE,3.04851756,TRUE,Black Friday,4,FALSE
4360,05-12-2022,156,39,Male,City_5,923,Electronics,5,29.75041082,Credit Card,FALSE,14.87520541,TRUE,Black Friday,1,TRUE
4361,17-12-2021,164,44,Male,City_19,515,Electronics,3,67.08927403,Online Payment,TRUE,0,TRUE,None,2,TRUE
4362,30-11-2020,25,53,Female,City_14,785,Electronics,3,72.11056897,Online Payment,FALSE,0,TRUE,Christmas Market,1,FALSE
4363,10-11-2019,395,64,Female,City_2,373,Decorations,4,13.47623809,Cash,FALSE,0,FALSE,Christmas Market,3,FALSE
4364,18-11-2020,375,44,Male,City_18,357,Food,5,85.94351258,Debit Card,TRUE,42.97175629,FALSE,Black Friday,1,TRUE
4365,18-12-2018,443,64,Male,City_2,450,Food,2,35.42553808,Debit Card,FALSE,0,TRUE,None,4,FALSE
4366,28-12-2020,488,55,Other,City_11,550,Clothing,4,56.65174569,Cash,TRUE,0,TRUE,Christmas Market,3,FALSE
4367,27-12-2023,208,27,Female,City_2,71,Food,2,50.38098748,Credit Card,FALSE,0,TRUE,Christmas Market,3,FALSE
4368,05-11-2021,6,55,Other,City_13,968,Clothing,4,71.54257512,Debit Card,TRUE,0,TRUE,None,3,FALSE
4369,21-12-2019,422,18,Other,City_2,715,Decorations,3,70.15930249,Cash,FALSE,21.04779075,TRUE,Black Friday,5,TRUE
4370,14-11-2020,55,59,Male,City_13,441,Clothing,5,16.32797149,Online Payment,TRUE,8.163985743,FALSE,Black Friday,4,TRUE
4371,18-11-2018,265,26,Other,City_9,617,Clothing,5,50.04675666,Cash,FALSE,0,FALSE,Christmas Market,3,TRUE
4372,22-12-2021,484,24,Other,City_18,621,Toys,4,90.59295867,Debit Card,FALSE,36.23718347,FALSE,Black Friday,5,TRUE
4373,04-11-2021,88,61,Male,City_16,634,Electronics,1,80.03486578,Cash,FALSE,8.003486578,TRUE,Black Friday,1,FALSE
4374,24-11-2020,132,18,Female,City_1,656,Clothing,2,66.30450693,Debit Card,FALSE,13.26090139,TRUE,Black Friday,2,TRUE
4375,15-11-2020,64,21,Male,City_1,770,Clothing,5,99.37019235,Cash,FALSE,49.68509618,TRUE,Black Friday,4,TRUE
4376,22-11-2018,428,25,Male,City_11,660,Electronics,2,87.18464841,Cash,TRUE,17.43692968,FALSE,Black Friday,2,TRUE
4377,09-12-2018,398,66,Male,City_9,431,Clothing,3,59.41841298,Credit Card,FALSE,0,TRUE,Christmas Market,4,TRUE
4378,11-11-2019,210,61,Female,City_3,199,Decorations,3,27.91314304,Credit Card,TRUE,0,FALSE,None,4,FALSE
4379,23-12-2023,123,21,Female,City_2,389,Toys,4,86.14956609,Debit Card,TRUE,0,FALSE,Christmas Market,1,TRUE
4380,16-12-2020,124,54,Other,City_5,817,Food,2,55.66060394,Online Payment,TRUE,0,FALSE,Christmas Market,1,FALSE
4381,24-11-2020,329,63,Other,City_3,129,Electronics,2,62.23925433,Online Payment,TRUE,12.44785087,FALSE,Black Friday,5,TRUE
4382,08-12-2022,194,60,Male,City_18,767,Toys,4,42.72105553,Credit Card,FALSE,0,TRUE,None,5,FALSE
4383,21-11-2019,408,46,Female,City_4,741,Food,2,23.81957382,Online Payment,FALSE,0,TRUE,None,5,FALSE
4384,06-12-2023,297,21,Male,City_13,681,Decorations,2,14.49679408,Online Payment,FALSE,2.899358817,TRUE,Black Friday,1,FALSE
4385,28-12-2018,338,47,Other,City_7,836,Clothing,1,96.09104396,Cash,FALSE,0,FALSE,None,3,FALSE
4386,26-12-2018,136,45,Female,City_3,892,Clothing,4,41.61224598,Credit Card,FALSE,0,FALSE,None,4,FALSE
4387,25-11-2019,58,51,Other,City_2,978,Decorations,2,46.97910916,Debit Card,TRUE,9.395821832,TRUE,Black Friday,5,TRUE
4388,10-12-2022,15,53,Other,City_8,315,Food,2,11.40199185,Online Payment,TRUE,0,FALSE,Christmas Market,3,FALSE
4389,23-11-2020,110,28,Male,City_2,319,Toys,2,77.31086282,Credit Card,FALSE,15.46217256,FALSE,Black Friday,4,TRUE
4390,10-12-2021,194,38,Male,City_11,107,Electronics,2,70.16526789,Cash,FALSE,0,FALSE,Christmas Market,2,TRUE
4391,31-12-2022,22,44,Male,City_17,454,Decorations,2,75.10474679,Credit Card,TRUE,15.02094936,TRUE,Black Friday,2,FALSE
4392,26-12-2022,423,30,Other,City_6,381,Decorations,4,31.94147907,Online Payment,FALSE,12.77659163,FALSE,Black Friday,2,TRUE
4393,12-11-2018,204,23,Other,City_13,911,Toys,5,17.30589646,Debit Card,TRUE,0,FALSE,Christmas Market,5,FALSE
4394,24-11-2020,265,54,Male,City_9,939,Food,5,26.18039847,Credit Card,TRUE,13.09019924,TRUE,Black Friday,1,FALSE
4395,11-12-2021,384,30,Male,City_2,871,Clothing,5,39.6614818,Cash,TRUE,19.8307409,FALSE,Black Friday,3,TRUE
4396,04-11-2018,309,36,Male,City_3,264,Electronics,1,49.75941686,Cash,TRUE,4.975941686,FALSE,Black Friday,4,FALSE
4397,12-12-2018,353,28,Male,City_19,991,Clothing,4,10.90946724,Online Payment,TRUE,0,TRUE,Christmas Market,1,TRUE
4398,12-12-2021,166,58,Female,City_15,160,Electronics,5,48.66178762,Cash,FALSE,0,FALSE,Christmas Market,4,TRUE
4399,06-11-2019,171,43,Female,City_18,577,Electronics,3,88.78608268,Cash,FALSE,0,TRUE,None,4,FALSE
4400,20-12-2018,54,62,Other,City_11,792,Decorations,4,26.37958113,Credit Card,TRUE,0,FALSE,None,5,FALSE
4401,20-11-2021,171,53,Female,City_3,244,Food,3,77.05207569,Cash,FALSE,23.11562271,TRUE,Black Friday,5,TRUE
4402,09-12-2021,148,70,Male,City_12,127,Decorations,5,19.13330985,Cash,TRUE,9.566654927,FALSE,Black Friday,3,FALSE
4403,20-12-2019,59,32,Female,City_14,299,Toys,2,35.55388317,Online Payment,TRUE,0,FALSE,Christmas Market,2,FALSE
4404,19-12-2023,118,27,Female,City_20,945,Clothing,1,99.57515106,Credit Card,FALSE,0,TRUE,Christmas Market,1,TRUE
4405,31-12-2019,453,67,Other,City_9,568,Decorations,1,43.47884188,Cash,FALSE,0,TRUE,Christmas Market,5,TRUE
4406,09-12-2018,230,46,Other,City_9,312,Decorations,2,15.0323059,Online Payment,FALSE,3.00646118,TRUE,Black Friday,4,TRUE
4407,07-12-2019,173,25,Other,City_8,459,Clothing,1,62.24079306,Debit Card,TRUE,0,FALSE,None,1,TRUE
4408,09-12-2019,470,29,Male,City_19,299,Food,1,15.3775062,Credit Card,FALSE,0,FALSE,Christmas Market,3,FALSE
4409,25-12-2018,326,62,Other,City_2,722,Electronics,3,50.34982094,Debit Card,TRUE,15.10494628,TRUE,Black Friday,2,TRUE
4410,15-11-2019,351,30,Other,City_2,830,Electronics,5,49.20863746,Credit Card,FALSE,24.60431873,FALSE,Black Friday,3,TRUE
4411,05-11-2021,172,22,Other,City_2,368,Decorations,1,42.76885262,Online Payment,FALSE,0,TRUE,Christmas Market,2,TRUE
4412,05-12-2021,214,29,Male,City_8,250,Decorations,4,96.59093523,Debit Card,FALSE,0,FALSE,None,1,FALSE
4413,20-12-2018,390,58,Female,City_4,174,Food,1,89.36063049,Online Payment,FALSE,0,FALSE,Christmas Market,5,FALSE
4414,25-11-2019,390,62,Male,City_8,457,Electronics,4,14.82757413,Credit Card,FALSE,5.931029653,FALSE,Black Friday,1,TRUE
4415,21-11-2018,43,28,Male,City_10,599,Electronics,1,61.18810657,Cash,FALSE,6.118810657,TRUE,Black Friday,4,FALSE
4416,04-12-2021,407,61,Other,City_11,313,Food,3,97.9878209,Online Payment,FALSE,29.39634627,TRUE,Black Friday,4,TRUE
4417,19-11-2020,425,45,Male,City_10,188,Toys,3,91.77663396,Debit Card,FALSE,0,TRUE,None,3,TRUE
4418,05-11-2022,292,48,Male,City_1,405,Toys,1,46.8542925,Debit Card,FALSE,4.68542925,TRUE,Black Friday,3,TRUE
4419,25-11-2023,53,70,Male,City_17,239,Food,5,56.93860006,Online Payment,FALSE,28.46930003,TRUE,Black Friday,1,TRUE
4420,06-12-2020,467,43,Female,City_16,571,Clothing,2,48.42467825,Cash,FALSE,9.684935649,FALSE,Black Friday,5,TRUE
4421,15-11-2019,196,63,Male,City_2,771,Food,1,55.5548304,Online Payment,TRUE,5.55548304,TRUE,Black Friday,2,TRUE
4422,16-12-2019,314,56,Male,City_9,591,Decorations,1,90.63670231,Online Payment,TRUE,9.063670231,TRUE,Black Friday,2,TRUE
4423,07-11-2019,377,40,Other,City_4,810,Electronics,4,17.30512362,Cash,FALSE,0,FALSE,Christmas Market,4,TRUE
4424,10-12-2022,215,32,Male,City_14,375,Clothing,3,11.92067361,Credit Card,TRUE,0,FALSE,None,2,FALSE
4425,02-11-2021,3,33,Other,City_18,960,Clothing,2,28.59295406,Cash,TRUE,0,FALSE,Christmas Market,3,TRUE
4426,15-12-2021,278,51,Other,City_6,798,Food,3,12.35302694,Online Payment,TRUE,0,TRUE,None,1,FALSE
4427,30-11-2019,54,34,Other,City_12,159,Decorations,3,13.31207981,Online Payment,FALSE,0,FALSE,None,4,FALSE
4428,07-12-2019,435,52,Male,City_10,918,Toys,4,81.0034685,Online Payment,FALSE,0,FALSE,Christmas Market,1,TRUE
4429,17-12-2023,32,68,Male,City_20,376,Electronics,1,74.37585794,Online Payment,FALSE,7.437585794,FALSE,Black Friday,4,FALSE
4430,14-11-2023,473,54,Female,City_10,178,Decorations,3,32.3154307,Credit Card,TRUE,0,TRUE,None,3,FALSE
4431,20-11-2021,259,58,Male,City_19,717,Clothing,1,88.59249755,Online Payment,TRUE,0,TRUE,Christmas Market,2,TRUE
4432,25-12-2018,56,30,Other,City_14,909,Food,5,56.99534562,Credit Card,FALSE,28.49767281,TRUE,Black Friday,5,FALSE
4433,16-12-2021,331,29,Other,City_8,344,Electronics,4,51.38210996,Debit Card,TRUE,0,TRUE,Christmas Market,5,FALSE
4434,01-12-2018,393,28,Other,City_7,15,Toys,3,54.46628448,Debit Card,FALSE,0,FALSE,Christmas Market,2,TRUE
4435,23-12-2022,49,31,Female,City_4,70,Toys,1,54.65290769,Credit Card,FALSE,0,FALSE,None,5,TRUE
4436,06-11-2019,329,22,Female,City_2,89,Electronics,3,57.80145512,Cash,TRUE,17.34043654,FALSE,Black Friday,5,TRUE
4437,20-11-2020,356,33,Male,City_7,919,Food,1,48.52360681,Debit Card,TRUE,0,TRUE,Christmas Market,5,TRUE
4438,27-12-2019,284,29,Female,City_13,397,Decorations,2,67.05521626,Debit Card,FALSE,0,TRUE,None,4,TRUE
